Entity,Code,Date,Daily confirmed cases,Total confirmed cases (cases)
Cote d'Ivoire,CIV,"May 17, 2020",56.28571,2061
Cote d'Ivoire,CIV,"May 18, 2020",58.42857,2109
Cote d'Ivoire,CIV,"May 19, 2020",55.57143,2119
Cote d'Ivoire,CIV,"May 20, 2020",42.28571,2153
Cote d'Ivoire,CIV,"May 21, 2020",45.57143,2231
Cote d'Ivoire,CIV,"May 22, 2020",37.14286,2231
Cote d'Ivoire,CIV,"May 23, 2020",40.57143,2301
Cote d'Ivoire,CIV,"May 24, 2020",43.57143,2366
Cote d'Ivoire,CIV,"May 25, 2020",38.14286,2376
Cote d'Ivoire,CIV,"May 26, 2020",43.42857,2423
Cote d'Ivoire,CIV,"May 27, 2020",46.28571,2477
Cote d'Ivoire,CIV,"May 28, 2020",46.42857,2556
Cote d'Ivoire,CIV,"May 29, 2020",58.57143,2641
Cote d'Ivoire,CIV,"May 30, 2020",64.14286,2750
Cote d'Ivoire,CIV,"May 31, 2020",61.85714,2799
Cote d'Ivoire,CIV,"Jun 1, 2020",65.28571,2833
Cote d'Ivoire,CIV,"Jun 2, 2020",75.42857,2951
Cote d'Ivoire,CIV,"Jun 3, 2020",78.14286,3024
Cote d'Ivoire,CIV,"Jun 4, 2020",66.85714,3024
Cote d'Ivoire,CIV,"Jun 5, 2020",88.71429,3262
Cote d'Ivoire,CIV,"Jun 6, 2020",97.28571,3431
Cote d'Ivoire,CIV,"Jun 7, 2020",108.28571,3557
Cote d'Ivoire,CIV,"Jun 8, 2020",129.42857,3739
Cote d'Ivoire,CIV,"Jun 9, 2020",132.85714,3881
Cote d'Ivoire,CIV,"Jun 10, 2020",138.71429,3995
Cote d'Ivoire,CIV,"Jun 11, 2020",165.28571,4181
Cote d'Ivoire,CIV,"Jun 12, 2020",163.14286,4404
Cote d'Ivoire,CIV,"Jun 13, 2020",179,4684
Cote d'Ivoire,CIV,"Jun 14, 2020",184.42857,4848
Cote d'Ivoire,CIV,"Jun 15, 2020",192.14286,5084
Cote d'Ivoire,CIV,"Jun 16, 2020",222.57143,5439
Cote d'Ivoire,CIV,"Jun 17, 2020",240.57143,5679
Cote d'Ivoire,CIV,"Jun 18, 2020",268.85714,6063
Cote d'Ivoire,CIV,"Jun 19, 2020",237,6063
Cote d'Ivoire,CIV,"Jun 20, 2020",251.42857,6444
Cote d'Ivoire,CIV,"Jun 21, 2020",289.42857,6874
Cote d'Ivoire,CIV,"Jun 22, 2020",344,7492
Cote d'Ivoire,CIV,"Jun 23, 2020",293.28571,7492
Cote d'Ivoire,CIV,"Jun 24, 2020",317.85714,7904
Cote d'Ivoire,CIV,"Jun 25, 2020",263,7904
Cote d'Ivoire,CIV,"Jun 26, 2020",300.14286,8164
Cote d'Ivoire,CIV,"Jun 27, 2020",270,8334
Cote d'Ivoire,CIV,"Jun 28, 2020",266.42857,8739
Cote d'Ivoire,CIV,"Jun 29, 2020",207.42857,8944
Cote d'Ivoire,CIV,"Jun 30, 2020",246,9214
Cote d'Ivoire,CIV,"Jul 1, 2020",227.85714,9499
Cote d'Ivoire,CIV,"Jul 2, 2020",256.85714,9702
Cote d'Ivoire,CIV,"Jul 3, 2020",261.14286,9992
Croatia,HRV,"Dec 31, 2019",,0
Croatia,HRV,"Jan 1, 2020",,0
Croatia,HRV,"Jan 2, 2020",0,0
Croatia,HRV,"Jan 3, 2020",0,0
Croatia,HRV,"Jan 4, 2020",0,0
Croatia,HRV,"Jan 5, 2020",0,0
Croatia,HRV,"Jan 6, 2020",0,0
Croatia,HRV,"Jan 7, 2020",0,0
Croatia,HRV,"Jan 8, 2020",0,0
Croatia,HRV,"Jan 9, 2020",0,0
Croatia,HRV,"Jan 10, 2020",0,0
Croatia,HRV,"Jan 11, 2020",0,0
Croatia,HRV,"Jan 12, 2020",0,0
Croatia,HRV,"Jan 13, 2020",0,0
Croatia,HRV,"Jan 14, 2020",0,0
Croatia,HRV,"Jan 15, 2020",0,0
Croatia,HRV,"Jan 16, 2020",0,0
Croatia,HRV,"Jan 17, 2020",0,0
Croatia,HRV,"Jan 18, 2020",0,0
Croatia,HRV,"Jan 19, 2020",0,0
Croatia,HRV,"Jan 20, 2020",0,0
Croatia,HRV,"Jan 21, 2020",0,0
Croatia,HRV,"Jan 22, 2020",0,0
Croatia,HRV,"Jan 23, 2020",0,0
Croatia,HRV,"Jan 24, 2020",0,0
Croatia,HRV,"Jan 25, 2020",0,0
Croatia,HRV,"Jan 26, 2020",0,0
Croatia,HRV,"Jan 27, 2020",0,0
Croatia,HRV,"Jan 28, 2020",0,0
Croatia,HRV,"Jan 29, 2020",0,0
Croatia,HRV,"Jan 30, 2020",0,0
Croatia,HRV,"Jan 31, 2020",0,0
Croatia,HRV,"Feb 1, 2020",0,0
Croatia,HRV,"Feb 2, 2020",0,0
Croatia,HRV,"Feb 3, 2020",0,0
Croatia,HRV,"Feb 4, 2020",0,0
Croatia,HRV,"Feb 5, 2020",0,0
Croatia,HRV,"Feb 6, 2020",0,0
Croatia,HRV,"Feb 7, 2020",0,0
Croatia,HRV,"Feb 8, 2020",0,0
Croatia,HRV,"Feb 9, 2020",0,0
Croatia,HRV,"Feb 10, 2020",0,0
Croatia,HRV,"Feb 11, 2020",0,0
Croatia,HRV,"Feb 12, 2020",0,0
Croatia,HRV,"Feb 13, 2020",0,0
Croatia,HRV,"Feb 14, 2020",0,0
Croatia,HRV,"Feb 15, 2020",0,0
Croatia,HRV,"Feb 16, 2020",0,0
Croatia,HRV,"Feb 17, 2020",0,0
Croatia,HRV,"Feb 18, 2020",0,0
Croatia,HRV,"Feb 19, 2020",0,0
Croatia,HRV,"Feb 20, 2020",0,0
Croatia,HRV,"Feb 21, 2020",0,0
Croatia,HRV,"Feb 22, 2020",0,0
Croatia,HRV,"Feb 23, 2020",0,0
Croatia,HRV,"Feb 24, 2020",0,0
Croatia,HRV,"Feb 25, 2020",0,0
Croatia,HRV,"Feb 26, 2020",0.14286,1
Croatia,HRV,"Feb 27, 2020",0.28571,2
Croatia,HRV,"Feb 28, 2020",0.42857,3
Croatia,HRV,"Feb 29, 2020",0.71429,5
Croatia,HRV,"Mar 1, 2020",0.71429,5
Croatia,HRV,"Mar 2, 2020",1,7
Croatia,HRV,"Mar 3, 2020",1.14286,8
Croatia,HRV,"Mar 4, 2020",1.14286,9
Croatia,HRV,"Mar 5, 2020",1.16667,
Croatia,HRV,"Mar 6, 2020",1.16667,10
Croatia,HRV,"Mar 7, 2020",1,11
Croatia,HRV,"Mar 8, 2020",1.16667,12
Croatia,HRV,"Mar 9, 2020",1,
Croatia,HRV,"Mar 10, 2020",1,
Croatia,HRV,"Mar 11, 2020",1,13
Croatia,HRV,"Mar 12, 2020",1.4,16
Croatia,HRV,"Mar 13, 2020",3,25
Croatia,HRV,"Mar 14, 2020",4,31
Croatia,HRV,"Mar 15, 2020",5,37
Croatia,HRV,"Mar 16, 2020",6,48
Croatia,HRV,"Mar 17, 2020",6.28571,56
Croatia,HRV,"Mar 18, 2020",8,69
Croatia,HRV,"Mar 19, 2020",9.28571,81
Croatia,HRV,"Mar 20, 2020",11.28571,104
Croatia,HRV,"Mar 21, 2020",13.57143,126
Croatia,HRV,"Mar 22, 2020",24.14286,206
Croatia,HRV,"Mar 23, 2020",26.71429,235
Croatia,HRV,"Mar 24, 2020",35.71429,306
Croatia,HRV,"Mar 25, 2020",44.71429,382
Croatia,HRV,"Mar 26, 2020",48.14286,418
Croatia,HRV,"Mar 27, 2020",55.85714,495
Croatia,HRV,"Mar 28, 2020",65.71429,586
Croatia,HRV,"Mar 29, 2020",64.42857,657
Croatia,HRV,"Mar 30, 2020",68.28571,713
Croatia,HRV,"Mar 31, 2020",69.14286,790
Croatia,HRV,"Apr 1, 2020",69.28571,867
Croatia,HRV,"Apr 2, 2020",77.85714,963
Croatia,HRV,"Apr 3, 2020",73.71429,1011
Croatia,HRV,"Apr 4, 2020",70.42857,1079
Croatia,HRV,"Apr 5, 2020",67,1126
Croatia,HRV,"Apr 6, 2020",67,1182
Croatia,HRV,"Apr 7, 2020",61.71429,1222
Croatia,HRV,"Apr 8, 2020",59.28571,1282
Croatia,HRV,"Apr 9, 2020",54.28571,1343
Croatia,HRV,"Apr 10, 2020",56.57143,1407
Croatia,HRV,"Apr 11, 2020",59.42857,1495
Croatia,HRV,"Apr 12, 2020",58.28571,1534
Croatia,HRV,"Apr 13, 2020",59.71429,1600
Croatia,HRV,"Apr 14, 2020",61.14286,1650
Croatia,HRV,"Apr 15, 2020",60.28571,1704
Croatia,HRV,"Apr 16, 2020",56.85714,1741
Croatia,HRV,"Apr 17, 2020",54.85714,1791
Croatia,HRV,"Apr 18, 2020",45.57143,1814
Croatia,HRV,"Apr 19, 2020",42.57143,1832
Croatia,HRV,"Apr 20, 2020",38.71429,1871
Croatia,HRV,"Apr 21, 2020",33,1881
Croatia,HRV,"Apr 22, 2020",29.14286,1908
Croatia,HRV,"Apr 23, 2020",29.85714,1950
Croatia,HRV,"Apr 24, 2020",27.14286,1981
Croatia,HRV,"Apr 25, 2020",27.85714,2009
Croatia,HRV,"Apr 26, 2020",26.28571,2016
Croatia,HRV,"Apr 27, 2020",22.71429,2030
Croatia,HRV,"Apr 28, 2020",22.57143,2039
Croatia,HRV,"Apr 29, 2020",19.85714,2047
Croatia,HRV,"Apr 30, 2020",16,2062
Croatia,HRV,"May 1, 2020",13.57143,2076
Croatia,HRV,"May 2, 2020",10.85714,2085
Croatia,HRV,"May 3, 2020",10.28571,2088
Croatia,HRV,"May 4, 2020",9.42857,2096
Croatia,HRV,"May 5, 2020",8.85714,2101
Croatia,HRV,"May 6, 2020",9.28571,2112
Croatia,HRV,"May 7, 2020",8.14286,2119
Croatia,HRV,"May 8, 2020",7,2125
Croatia,HRV,"May 9, 2020",10.85714,2161
Croatia,HRV,"May 10, 2020",12.57143,2176
Croatia,HRV,"May 11, 2020",13,2187
Croatia,HRV,"May 12, 2020",13.57143,2196
Croatia,HRV,"May 13, 2020",13.57143,2207
Croatia,HRV,"May 14, 2020",13.42857,2213
Croatia,HRV,"May 15, 2020",13.71429,2221
Croatia,HRV,"May 16, 2020",8.71429,2222
Croatia,HRV,"May 17, 2020",6.85714,2224
Croatia,HRV,"May 18, 2020",5.57143,2226
Croatia,HRV,"May 19, 2020",4.57143,2228
Croatia,HRV,"May 20, 2020",3.57143,2232
Croatia,HRV,"May 21, 2020",3,2234
Croatia,HRV,"May 22, 2020",2.28571,2237
Croatia,HRV,"May 23, 2020",3,2243
Croatia,HRV,"May 24, 2020",2.71429,2243
Croatia,HRV,"May 25, 2020",2.57143,2244
Croatia,HRV,"May 26, 2020",2.28571,2244
Croatia,HRV,"May 27, 2020",1.71429,2244
Croatia,HRV,"May 28, 2020",1.42857,2244
Croatia,HRV,"May 29, 2020",1.14286,2245
Croatia,HRV,"May 30, 2020",0.28571,2245
Croatia,HRV,"May 31, 2020",0.42857,2246
Croatia,HRV,"Jun 1, 2020",0.28571,2246
Croatia,HRV,"Jun 2, 2020",0.28571,2246
Croatia,HRV,"Jun 3, 2020",0.28571,2246
Croatia,HRV,"Jun 4, 2020",0.28571,2246
Croatia,HRV,"Jun 5, 2020",0.28571,2247
Croatia,HRV,"Jun 6, 2020",0.28571,2247
Croatia,HRV,"Jun 7, 2020",0.14286,2247
Croatia,HRV,"Jun 8, 2020",0.14286,2247
Croatia,HRV,"Jun 9, 2020",0.14286,2247
Croatia,HRV,"Jun 10, 2020",0.14286,2247
Croatia,HRV,"Jun 11, 2020",0.42857,2249
Croatia,HRV,"Jun 12, 2020",0.28571,2249
Croatia,HRV,"Jun 13, 2020",0.28571,2249
Croatia,HRV,"Jun 14, 2020",0.57143,2251
Croatia,HRV,"Jun 15, 2020",0.71429,2252
Croatia,HRV,"Jun 16, 2020",1,2254
Croatia,HRV,"Jun 17, 2020",1.14286,2255
Croatia,HRV,"Jun 18, 2020",1.28571,2258
Croatia,HRV,"Jun 19, 2020",2.85714,2269
Croatia,HRV,"Jun 20, 2020",4.42857,2280
Croatia,HRV,"Jun 21, 2020",6.85714,2299
Croatia,HRV,"Jun 22, 2020",9.28571,2317
Croatia,HRV,"Jun 23, 2020",11.71429,2336
Croatia,HRV,"Jun 24, 2020",15.85714,2366
Croatia,HRV,"Jun 25, 2020",18.57143,2388
Croatia,HRV,"Jun 26, 2020",30.57143,2483
Croatia,HRV,"Jun 27, 2020",37,2539
Croatia,HRV,"Jun 28, 2020",46.42857,2624
Croatia,HRV,"Jun 29, 2020",53.42857,2691
Croatia,HRV,"Jun 30, 2020",55.57143,2725
Croatia,HRV,"Jul 1, 2020",58.71429,2777
Croatia,HRV,"Jul 2, 2020",63.28571,2831
Croatia,HRV,"Jul 3, 2020",61.28571,2912
Cuba,CUB,"Mar 12, 2020",,3
Cuba,CUB,"Mar 14, 2020",,4
Cuba,CUB,"Mar 15, 2020",1.33333,4
Cuba,CUB,"Mar 16, 2020",1.33333,
Cuba,CUB,"Mar 17, 2020",1.33333,
Cuba,CUB,"Mar 18, 2020",1.75,7
Cuba,CUB,"Mar 19, 2020",2,11
Cuba,CUB,"Mar 20, 2020",2.6,16
Cuba,CUB,"Mar 21, 2020",3.4,21
Cuba,CUB,"Mar 22, 2020",4.2,25
Cuba,CUB,"Mar 23, 2020",5.16667,35
Cuba,CUB,"Mar 24, 2020",5.14286,40
Cuba,CUB,"Mar 25, 2020",5.85714,48
Cuba,CUB,"Mar 26, 2020",6.57143,57
Cuba,CUB,"Mar 27, 2020",7.28571,67
Cuba,CUB,"Mar 28, 2020",8.42857,80
Cuba,CUB,"Mar 29, 2020",13.42857,119
Cuba,CUB,"Mar 30, 2020",14.85714,139
Cuba,CUB,"Mar 31, 2020",18.57143,170
Cuba,CUB,"Apr 1, 2020",19.71429,186
Cuba,CUB,"Apr 2, 2020",22.14286,212
Cuba,CUB,"Apr 3, 2020",23.71429,233
Cuba,CUB,"Apr 4, 2020",27,269
Cuba,CUB,"Apr 5, 2020",24.14286,288
Cuba,CUB,"Apr 6, 2020",25.85714,320
Cuba,CUB,"Apr 7, 2020",25.71429,350
Cuba,CUB,"Apr 8, 2020",30,396
Cuba,CUB,"Apr 9, 2020",35,457
Cuba,CUB,"Apr 10, 2020",40.28571,515
Cuba,CUB,"Apr 11, 2020",42.14286,564
Cuba,CUB,"Apr 12, 2020",47.42857,620
Cuba,CUB,"Apr 13, 2020",49.85714,669
Cuba,CUB,"Apr 14, 2020",53.71429,726
Cuba,CUB,"Apr 15, 2020",52.85714,766
Cuba,CUB,"Apr 16, 2020",51,814
Cuba,CUB,"Apr 17, 2020",49.57143,862
Cuba,CUB,"Apr 18, 2020",51.28571,923
Cuba,CUB,"Apr 19, 2020",52.28571,986
Cuba,CUB,"Apr 20, 2020",52.28571,1035
Cuba,CUB,"Apr 21, 2020",51.57143,1087
Cuba,CUB,"Apr 22, 2020",53,1137
Cuba,CUB,"Apr 23, 2020",53.57143,1189
Cuba,CUB,"Apr 24, 2020",53.28571,1235
Cuba,CUB,"Apr 25, 2020",51.71429,1285
Cuba,CUB,"Apr 26, 2020",50.14286,1337
Cuba,CUB,"Apr 27, 2020",47.71429,1369
Cuba,CUB,"Apr 28, 2020",43.14286,1389
Cuba,CUB,"Apr 29, 2020",42.85714,1437
Cuba,CUB,"Apr 30, 2020",39.71429,1467
Cuba,CUB,"May 1, 2020",38,1501
Cuba,CUB,"May 2, 2020",36,1537
Cuba,CUB,"May 3, 2020",39.14286,1611
Cuba,CUB,"May 4, 2020",40,1649
Cuba,CUB,"May 5, 2020",39.85714,1668
Cuba,CUB,"May 6, 2020",35.42857,1685
Cuba,CUB,"May 7, 2020",33.71429,1703
Cuba,CUB,"May 8, 2020",32.57143,1729
Cuba,CUB,"May 9, 2020",29.14286,1741
Cuba,CUB,"May 10, 2020",20.42857,1754
Cuba,CUB,"May 11, 2020",16.71429,1766
Cuba,CUB,"May 12, 2020",16.42857,1783
Cuba,CUB,"May 13, 2020",17,1804
Cuba,CUB,"May 14, 2020",15.28571,1810
Cuba,CUB,"May 15, 2020",14.42857,1830
Cuba,CUB,"May 16, 2020",14.14286,1840
Cuba,CUB,"May 17, 2020",15.42857,1862
Cuba,CUB,"May 18, 2020",15.14286,1872
Cuba,CUB,"May 19, 2020",14,1881
Cuba,CUB,"May 20, 2020",11.85714,1887
Cuba,CUB,"May 21, 2020",12.85714,1900
Cuba,CUB,"May 22, 2020",11.14286,1908
Cuba,CUB,"May 23, 2020",10.85714,1916
Cuba,CUB,"May 24, 2020",9.85714,1931
Cuba,CUB,"May 25, 2020",9.85714,1941
Cuba,CUB,"May 26, 2020",9.42857,1947
Cuba,CUB,"May 27, 2020",10.85714,1963
Cuba,CUB,"May 28, 2020",10.57143,1974
Cuba,CUB,"May 29, 2020",10.71429,1983
Cuba,CUB,"May 30, 2020",12.71429,2005
Cuba,CUB,"May 31, 2020",13.42857,2025
Cuba,CUB,"Jun 1, 2020",14.85714,2045
Cuba,CUB,"Jun 2, 2020",19.42857,2083
Cuba,CUB,"Jun 3, 2020",18.42857,2092
Cuba,CUB,"Jun 4, 2020",19,2107
Cuba,CUB,"Jun 5, 2020",19.42857,2119
Cuba,CUB,"Jun 6, 2020",18.28571,2133
Cuba,CUB,"Jun 7, 2020",21.14286,2173
Cuba,CUB,"Jun 8, 2020",20.85714,2191
Cuba,CUB,"Jun 9, 2020",16.71429,2200
Cuba,CUB,"Jun 10, 2020",16.14286,2205
Cuba,CUB,"Jun 11, 2020",14.85714,2211
Cuba,CUB,"Jun 12, 2020",14.28571,2219
Cuba,CUB,"Jun 13, 2020",14.28571,2233
Cuba,CUB,"Jun 14, 2020",9.28571,2238
Cuba,CUB,"Jun 15, 2020",8.14286,2248
Cuba,CUB,"Jun 16, 2020",8.85714,2262
Cuba,CUB,"Jun 17, 2020",9.71429,2273
Cuba,CUB,"Jun 18, 2020",9.85714,2280
Cuba,CUB,"Jun 19, 2020",10.85714,2295
Cuba,CUB,"Jun 20, 2020",10.28571,2305
Cuba,CUB,"Jun 21, 2020",10.14286,2309
Cuba,CUB,"Jun 22, 2020",9.14286,2312
Cuba,CUB,"Jun 23, 2020",7.57143,2315
Cuba,CUB,"Jun 24, 2020",6.42857,2318
Cuba,CUB,"Jun 25, 2020",5.57143,2319
Cuba,CUB,"Jun 26, 2020",3.71429,2321
Cuba,CUB,"Jun 27, 2020",2.85714,2325
Cuba,CUB,"Jun 28, 2020",3,2330
Cuba,CUB,"Jun 29, 2020",2.85714,2332
Cuba,CUB,"Jun 30, 2020",3.57143,2340
Cuba,CUB,"Jul 1, 2020",3.28571,2341
Cuba,CUB,"Jul 2, 2020",4.14286,2348
Cuba,CUB,"Jul 3, 2020",4.57143,2353
Curacao,CUW,"Mar 13, 2020",,1
Curacao,CUW,"Mar 20, 2020",,3
Curacao,CUW,"Mar 24, 2020",,6
Curacao,CUW,"Mar 26, 2020",1.66667,6
Curacao,CUW,"Mar 27, 2020",1.33333,7
Curacao,CUW,"Mar 28, 2020",1.25,8
Curacao,CUW,"Mar 29, 2020",1,8
Curacao,CUW,"Mar 30, 2020",1,9
Curacao,CUW,"Mar 31, 2020",0.6,
Curacao,CUW,"Apr 1, 2020",0.83333,11
Curacao,CUW,"Apr 2, 2020",0.83333,11
Curacao,CUW,"Apr 3, 2020",0.66667,11
Curacao,CUW,"Apr 4, 2020",0.5,11
Curacao,CUW,"Apr 5, 2020",0.5,11
Curacao,CUW,"Apr 6, 2020",0.33333,11
Curacao,CUW,"Apr 7, 2020",0.57143,13
Curacao,CUW,"Apr 8, 2020",0.28571,13
Curacao,CUW,"Apr 9, 2020",0.42857,14
Curacao,CUW,"Apr 10, 2020",0.42857,14
Curacao,CUW,"Apr 11, 2020",0.42857,14
Curacao,CUW,"Apr 12, 2020",0.42857,14
Curacao,CUW,"Apr 13, 2020",0.42857,14
Curacao,CUW,"Apr 14, 2020",0.14286,14
Curacao,CUW,"Apr 15, 2020",0.14286,14
Curacao,CUW,"Apr 16, 2020",0,14
Curacao,CUW,"Apr 17, 2020",0,14
Curacao,CUW,"Apr 18, 2020",0,14
Curacao,CUW,"Apr 19, 2020",0,14
Curacao,CUW,"Apr 20, 2020",0,14
Curacao,CUW,"Apr 21, 2020",0,14
Curacao,CUW,"Apr 22, 2020",0,14
Curacao,CUW,"Apr 23, 2020",0,14
Curacao,CUW,"Apr 24, 2020",0,14
Curacao,CUW,"Apr 25, 2020",0.28571,16
Curacao,CUW,"Apr 26, 2020",0.28571,16
Curacao,CUW,"Apr 27, 2020",0.28571,16
Curacao,CUW,"Apr 28, 2020",0.28571,16
Curacao,CUW,"Apr 29, 2020",0.28571,16
Curacao,CUW,"Apr 30, 2020",0.28571,16
Curacao,CUW,"May 1, 2020",0.28571,16
Curacao,CUW,"May 2, 2020",0,16
Curacao,CUW,"May 3, 2020",0,16
Curacao,CUW,"May 4, 2020",0,16
Curacao,CUW,"May 5, 2020",0,16
Curacao,CUW,"May 6, 2020",0,16
Curacao,CUW,"May 7, 2020",0,16
Curacao,CUW,"May 8, 2020",0,16
Curacao,CUW,"May 9, 2020",0,16
Curacao,CUW,"May 10, 2020",0,16
Curacao,CUW,"May 11, 2020",0,16
Curacao,CUW,"May 12, 2020",0,16
Curacao,CUW,"May 13, 2020",0,16
Curacao,CUW,"May 14, 2020",0,16
Curacao,CUW,"May 15, 2020",0,16
Curacao,CUW,"May 16, 2020",0,16
Curacao,CUW,"May 17, 2020",0,16
Curacao,CUW,"May 18, 2020",0,16
Curacao,CUW,"May 19, 2020",0,16
Curacao,CUW,"May 20, 2020",0,16
Curacao,CUW,"May 21, 2020",0,16
Curacao,CUW,"May 22, 2020",0,16
Curacao,CUW,"May 23, 2020",0,16
Curacao,CUW,"May 24, 2020",0,16
Curacao,CUW,"May 25, 2020",0.14286,17
Curacao,CUW,"May 26, 2020",0.28571,18
Curacao,CUW,"May 27, 2020",0.28571,18
Curacao,CUW,"May 28, 2020",0.28571,18
Curacao,CUW,"May 29, 2020",0.42857,19
Curacao,CUW,"May 30, 2020",0.42857,19
Curacao,CUW,"May 31, 2020",0.42857,19
Curacao,CUW,"Jun 1, 2020",0.28571,19
Curacao,CUW,"Jun 2, 2020",0.28571,20
Curacao,CUW,"Jun 3, 2020",0.28571,20
Curacao,CUW,"Jun 4, 2020",0.28571,20
Curacao,CUW,"Jun 5, 2020",0.28571,21
Curacao,CUW,"Jun 6, 2020",0.28571,21
Curacao,CUW,"Jun 7, 2020",0.28571,21
Curacao,CUW,"Jun 8, 2020",0.28571,21
Curacao,CUW,"Jun 9, 2020",0.14286,21
Curacao,CUW,"Jun 10, 2020",0.14286,21
Curacao,CUW,"Jun 11, 2020",0.14286,21
Curacao,CUW,"Jun 12, 2020",0.14286,22
Curacao,CUW,"Jun 13, 2020",0.14286,22
Curacao,CUW,"Jun 14, 2020",0.14286,22
Curacao,CUW,"Jun 15, 2020",0.14286,22
Curacao,CUW,"Jun 16, 2020",0.14286,22
Curacao,CUW,"Jun 17, 2020",0.14286,22
Curacao,CUW,"Jun 18, 2020",0.28571,23
Curacao,CUW,"Jun 19, 2020",0.14286,23
Curacao,CUW,"Jun 20, 2020",0.14286,23
Curacao,CUW,"Jun 21, 2020",0.14286,23
Curacao,CUW,"Jun 22, 2020",0.14286,23
Curacao,CUW,"Jun 23, 2020",0.14286,23
Curacao,CUW,"Jun 24, 2020",0.28571,24
Curacao,CUW,"Jun 25, 2020",0.14286,24
Curacao,CUW,"Jun 26, 2020",0.14286,24
Curacao,CUW,"Jun 27, 2020",0.14286,24
Curacao,CUW,"Jun 28, 2020",0.14286,24
Curacao,CUW,"Jun 29, 2020",0.14286,24
Curacao,CUW,"Jun 30, 2020",0.14286,24
Curacao,CUW,"Jul 1, 2020",0.14286,25
Curacao,CUW,"Jul 2, 2020",0.14286,25
Curacao,CUW,"Jul 3, 2020",0.14286,25
Cyprus,CYP,"Mar 10, 2020",,2
Cyprus,CYP,"Mar 12, 2020",,6
Cyprus,CYP,"Mar 14, 2020",4.66667,14
Cyprus,CYP,"Mar 15, 2020",5.25,21
Cyprus,CYP,"Mar 16, 2020",6,30
Cyprus,CYP,"Mar 17, 2020",7.6,40
Cyprus,CYP,"Mar 18, 2020",6.33333,40
Cyprus,CYP,"Mar 19, 2020",8.66667,58
Cyprus,CYP,"Mar 20, 2020",7.42857,58
Cyprus,CYP,"Mar 21, 2020",7.57143,67
Cyprus,CYP,"Mar 22, 2020",9,84
Cyprus,CYP,"Mar 23, 2020",9.28571,95
Cyprus,CYP,"Mar 24, 2020",10.85714,116
Cyprus,CYP,"Mar 25, 2020",12,124
Cyprus,CYP,"Mar 26, 2020",10.57143,132
Cyprus,CYP,"Mar 27, 2020",12.57143,146
Cyprus,CYP,"Mar 28, 2020",13.57143,162
Cyprus,CYP,"Mar 29, 2020",13.57143,179
Cyprus,CYP,"Mar 30, 2020",17,214
Cyprus,CYP,"Mar 31, 2020",16.28571,230
Cyprus,CYP,"Apr 1, 2020",19.71429,262
Cyprus,CYP,"Apr 2, 2020",26.85714,320
Cyprus,CYP,"Apr 3, 2020",30,356
Cyprus,CYP,"Apr 4, 2020",33.42857,396
Cyprus,CYP,"Apr 5, 2020",35.28571,426
Cyprus,CYP,"Apr 6, 2020",33.14286,446
Cyprus,CYP,"Apr 7, 2020",33.57143,465
Cyprus,CYP,"Apr 8, 2020",33.14286,494
Cyprus,CYP,"Apr 9, 2020",29.42857,526
Cyprus,CYP,"Apr 10, 2020",29.71429,564
Cyprus,CYP,"Apr 11, 2020",28.42857,595
Cyprus,CYP,"Apr 12, 2020",27.14286,616
Cyprus,CYP,"Apr 13, 2020",26.71429,633
Cyprus,CYP,"Apr 14, 2020",28.14286,662
Cyprus,CYP,"Apr 15, 2020",28.71429,695
Cyprus,CYP,"Apr 16, 2020",27,715
Cyprus,CYP,"Apr 17, 2020",24.42857,735
Cyprus,CYP,"Apr 18, 2020",20,735
Cyprus,CYP,"Apr 19, 2020",20.71429,761
Cyprus,CYP,"Apr 20, 2020",19.14286,767
Cyprus,CYP,"Apr 21, 2020",15.71429,772
Cyprus,CYP,"Apr 22, 2020",12.71429,784
Cyprus,CYP,"Apr 23, 2020",10.71429,790
Cyprus,CYP,"Apr 24, 2020",8.57143,795
Cyprus,CYP,"Apr 25, 2020",9.85714,804
Cyprus,CYP,"Apr 26, 2020",7,810
Cyprus,CYP,"Apr 27, 2020",7.14286,817
Cyprus,CYP,"Apr 28, 2020",7.14286,822
Cyprus,CYP,"Apr 29, 2020",7.57143,837
Cyprus,CYP,"Apr 30, 2020",7.57143,843
Cyprus,CYP,"May 1, 2020",7.85714,850
Cyprus,CYP,"May 2, 2020",7.57143,857
Cyprus,CYP,"May 3, 2020",7.71429,864
Cyprus,CYP,"May 4, 2020",7.85714,872
Cyprus,CYP,"May 5, 2020",7.42857,874
Cyprus,CYP,"May 6, 2020",5.85714,878
Cyprus,CYP,"May 7, 2020",5.71429,883
Cyprus,CYP,"May 8, 2020",5.57143,889
Cyprus,CYP,"May 9, 2020",4.85714,891
Cyprus,CYP,"May 10, 2020",4,892
Cyprus,CYP,"May 11, 2020",3.71429,898
Cyprus,CYP,"May 12, 2020",3.85714,901
Cyprus,CYP,"May 13, 2020",3.57143,903
Cyprus,CYP,"May 14, 2020",3.14286,905
Cyprus,CYP,"May 15, 2020",2.57143,907
Cyprus,CYP,"May 16, 2020",2.71429,910
Cyprus,CYP,"May 17, 2020",3.14286,914
Cyprus,CYP,"May 18, 2020",2.57143,916
Cyprus,CYP,"May 19, 2020",2.28571,917
Cyprus,CYP,"May 20, 2020",2.14286,918
Cyprus,CYP,"May 21, 2020",2.42857,922
Cyprus,CYP,"May 22, 2020",2.28571,923
