Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
Congo,COG,"Apr 12, 2020",60
Congo,COG,"Apr 13, 2020",70
Congo,COG,"Apr 14, 2020",70
Congo,COG,"Apr 15, 2020",74
Congo,COG,"Apr 16, 2020",117
Congo,COG,"Apr 17, 2020",117
Congo,COG,"Apr 18, 2020",143
Congo,COG,"Apr 19, 2020",143
Congo,COG,"Apr 20, 2020",160
Congo,COG,"Apr 21, 2020",160
Congo,COG,"Apr 22, 2020",165
Congo,COG,"Apr 23, 2020",186
Congo,COG,"Apr 24, 2020",186
Congo,COG,"Apr 25, 2020",200
Congo,COG,"Apr 26, 2020",200
Congo,COG,"Apr 27, 2020",200
Congo,COG,"Apr 28, 2020",207
Congo,COG,"Apr 29, 2020",207
Congo,COG,"Apr 30, 2020",220
Congo,COG,"May 1, 2020",220
Congo,COG,"May 2, 2020",229
Congo,COG,"May 3, 2020",229
Congo,COG,"May 4, 2020",229
Congo,COG,"May 5, 2020",236
Congo,COG,"May 6, 2020",236
Congo,COG,"May 7, 2020",264
Congo,COG,"May 8, 2020",274
Congo,COG,"May 9, 2020",287
Congo,COG,"May 10, 2020",287
Congo,COG,"May 11, 2020",287
Congo,COG,"May 12, 2020",333
Congo,COG,"May 13, 2020",333
Congo,COG,"May 14, 2020",341
Congo,COG,"May 15, 2020",391
Congo,COG,"May 16, 2020",391
Congo,COG,"May 17, 2020",412
Congo,COG,"May 18, 2020",412
Congo,COG,"May 19, 2020",412
Congo,COG,"May 20, 2020",420
Congo,COG,"May 21, 2020",420
Congo,COG,"May 22, 2020",469
Congo,COG,"May 23, 2020",469
Congo,COG,"May 24, 2020",487
Congo,COG,"May 25, 2020",487
Congo,COG,"May 26, 2020",531
Congo,COG,"May 27, 2020",569
Congo,COG,"May 28, 2020",571
Congo,COG,"May 29, 2020",571
Congo,COG,"May 30, 2020",587
Congo,COG,"May 31, 2020",587
Congo,COG,"Jun 1, 2020",611
Congo,COG,"Jun 2, 2020",611
Congo,COG,"Jun 3, 2020",611
Congo,COG,"Jun 4, 2020",618
Congo,COG,"Jun 5, 2020",635
Congo,COG,"Jun 6, 2020",639
Congo,COG,"Jun 7, 2020",683
Congo,COG,"Jun 8, 2020",683
Congo,COG,"Jun 9, 2020",683
Congo,COG,"Jun 10, 2020",728
Congo,COG,"Jun 11, 2020",745
Congo,COG,"Jun 12, 2020",745
Congo,COG,"Jun 13, 2020",745
Congo,COG,"Jun 14, 2020",779
Congo,COG,"Jun 15, 2020",779
Congo,COG,"Jun 16, 2020",883
Congo,COG,"Jun 17, 2020",883
Congo,COG,"Jun 18, 2020",883
Congo,COG,"Jun 19, 2020",883
Congo,COG,"Jun 20, 2020",883
Congo,COG,"Jun 21, 2020",1013
Congo,COG,"Jun 22, 2020",1013
Congo,COG,"Jun 23, 2020",1087
Congo,COG,"Jun 24, 2020",1087
Congo,COG,"Jun 25, 2020",1087
Congo,COG,"Jun 26, 2020",1204
Congo,COG,"Jun 27, 2020",1204
Congo,COG,"Jun 28, 2020",1245
Congo,COG,"Jun 29, 2020",1245
Congo,COG,"Jun 30, 2020",1245
Congo,COG,"Jul 1, 2020",1245
Congo,COG,"Jul 2, 2020",1382
Congo,COG,"Jul 3, 2020",1382
Costa Rica,CRI,"Mar 7, 2020",1
Costa Rica,CRI,"Mar 9, 2020",5
Costa Rica,CRI,"Mar 10, 2020",9
Costa Rica,CRI,"Mar 11, 2020",13
Costa Rica,CRI,"Mar 12, 2020",22
Costa Rica,CRI,"Mar 13, 2020",23
Costa Rica,CRI,"Mar 14, 2020",26
Costa Rica,CRI,"Mar 15, 2020",27
Costa Rica,CRI,"Mar 16, 2020",35
Costa Rica,CRI,"Mar 17, 2020",41
Costa Rica,CRI,"Mar 18, 2020",50
Costa Rica,CRI,"Mar 19, 2020",69
Costa Rica,CRI,"Mar 20, 2020",87
Costa Rica,CRI,"Mar 21, 2020",113
Costa Rica,CRI,"Mar 22, 2020",117
Costa Rica,CRI,"Mar 23, 2020",134
Costa Rica,CRI,"Mar 24, 2020",158
Costa Rica,CRI,"Mar 25, 2020",177
Costa Rica,CRI,"Mar 26, 2020",201
Costa Rica,CRI,"Mar 27, 2020",231
Costa Rica,CRI,"Mar 28, 2020",263
Costa Rica,CRI,"Mar 29, 2020",295
Costa Rica,CRI,"Mar 30, 2020",314
Costa Rica,CRI,"Mar 31, 2020",330
Costa Rica,CRI,"Apr 1, 2020",347
Costa Rica,CRI,"Apr 2, 2020",375
Costa Rica,CRI,"Apr 3, 2020",396
Costa Rica,CRI,"Apr 4, 2020",416
Costa Rica,CRI,"Apr 5, 2020",435
Costa Rica,CRI,"Apr 6, 2020",454
Costa Rica,CRI,"Apr 7, 2020",467
Costa Rica,CRI,"Apr 8, 2020",483
Costa Rica,CRI,"Apr 9, 2020",502
Costa Rica,CRI,"Apr 10, 2020",539
Costa Rica,CRI,"Apr 11, 2020",558
Costa Rica,CRI,"Apr 12, 2020",577
Costa Rica,CRI,"Apr 13, 2020",595
Costa Rica,CRI,"Apr 14, 2020",612
Costa Rica,CRI,"Apr 15, 2020",618
Costa Rica,CRI,"Apr 16, 2020",626
Costa Rica,CRI,"Apr 17, 2020",642
Costa Rica,CRI,"Apr 18, 2020",649
Costa Rica,CRI,"Apr 19, 2020",655
Costa Rica,CRI,"Apr 20, 2020",660
Costa Rica,CRI,"Apr 21, 2020",662
Costa Rica,CRI,"Apr 22, 2020",669
Costa Rica,CRI,"Apr 23, 2020",681
Costa Rica,CRI,"Apr 24, 2020",687
Costa Rica,CRI,"Apr 25, 2020",687
Costa Rica,CRI,"Apr 26, 2020",693
Costa Rica,CRI,"Apr 27, 2020",695
Costa Rica,CRI,"Apr 28, 2020",697
Costa Rica,CRI,"Apr 29, 2020",705
Costa Rica,CRI,"Apr 30, 2020",713
Costa Rica,CRI,"May 1, 2020",719
Costa Rica,CRI,"May 2, 2020",725
Costa Rica,CRI,"May 3, 2020",733
Costa Rica,CRI,"May 4, 2020",739
Costa Rica,CRI,"May 5, 2020",742
Costa Rica,CRI,"May 6, 2020",755
Costa Rica,CRI,"May 7, 2020",761
Costa Rica,CRI,"May 8, 2020",765
Costa Rica,CRI,"May 9, 2020",773
Costa Rica,CRI,"May 10, 2020",780
Costa Rica,CRI,"May 11, 2020",792
Costa Rica,CRI,"May 12, 2020",801
Costa Rica,CRI,"May 13, 2020",804
Costa Rica,CRI,"May 14, 2020",815
Costa Rica,CRI,"May 15, 2020",830
Costa Rica,CRI,"May 16, 2020",843
Costa Rica,CRI,"May 17, 2020",853
Costa Rica,CRI,"May 18, 2020",863
Costa Rica,CRI,"May 19, 2020",866
Costa Rica,CRI,"May 20, 2020",882
Costa Rica,CRI,"May 21, 2020",897
Costa Rica,CRI,"May 22, 2020",903
Costa Rica,CRI,"May 23, 2020",911
Costa Rica,CRI,"May 24, 2020",918
Costa Rica,CRI,"May 25, 2020",930
Costa Rica,CRI,"May 26, 2020",951
Costa Rica,CRI,"May 27, 2020",956
Costa Rica,CRI,"May 28, 2020",984
Costa Rica,CRI,"May 29, 2020",1000
Costa Rica,CRI,"May 30, 2020",1022
Costa Rica,CRI,"May 31, 2020",1047
Costa Rica,CRI,"Jun 1, 2020",1056
Costa Rica,CRI,"Jun 2, 2020",1084
Costa Rica,CRI,"Jun 3, 2020",1105
Costa Rica,CRI,"Jun 4, 2020",1157
Costa Rica,CRI,"Jun 5, 2020",1194
Costa Rica,CRI,"Jun 6, 2020",1228
Costa Rica,CRI,"Jun 7, 2020",1263
Costa Rica,CRI,"Jun 8, 2020",1318
Costa Rica,CRI,"Jun 9, 2020",1342
Costa Rica,CRI,"Jun 10, 2020",1375
Costa Rica,CRI,"Jun 11, 2020",1461
Costa Rica,CRI,"Jun 12, 2020",1538
Costa Rica,CRI,"Jun 13, 2020",1612
Costa Rica,CRI,"Jun 14, 2020",1662
Costa Rica,CRI,"Jun 15, 2020",1715
Costa Rica,CRI,"Jun 16, 2020",1744
Costa Rica,CRI,"Jun 17, 2020",1769
Costa Rica,CRI,"Jun 18, 2020",1871
Costa Rica,CRI,"Jun 19, 2020",1871
Costa Rica,CRI,"Jun 20, 2020",2058
Costa Rica,CRI,"Jun 21, 2020",2127
Costa Rica,CRI,"Jun 22, 2020",2213
Costa Rica,CRI,"Jun 23, 2020",2277
Costa Rica,CRI,"Jun 24, 2020",2368
Costa Rica,CRI,"Jun 25, 2020",2515
Costa Rica,CRI,"Jun 26, 2020",2684
Costa Rica,CRI,"Jun 27, 2020",2836
Costa Rica,CRI,"Jun 28, 2020",2979
Costa Rica,CRI,"Jun 29, 2020",3130
Costa Rica,CRI,"Jun 30, 2020",3269
Costa Rica,CRI,"Jul 1, 2020",3459
Costa Rica,CRI,"Jul 2, 2020",3753
Costa Rica,CRI,"Jul 3, 2020",4023
Cote d'Ivoire,CIV,"Mar 12, 2020",1
Cote d'Ivoire,CIV,"Mar 15, 2020",4
Cote d'Ivoire,CIV,"Mar 16, 2020",4
Cote d'Ivoire,CIV,"Mar 17, 2020",5
Cote d'Ivoire,CIV,"Mar 18, 2020",5
Cote d'Ivoire,CIV,"Mar 19, 2020",6
Cote d'Ivoire,CIV,"Mar 20, 2020",9
Cote d'Ivoire,CIV,"Mar 21, 2020",14
Cote d'Ivoire,CIV,"Mar 22, 2020",17
Cote d'Ivoire,CIV,"Mar 23, 2020",25
Cote d'Ivoire,CIV,"Mar 24, 2020",25
Cote d'Ivoire,CIV,"Mar 25, 2020",73
Cote d'Ivoire,CIV,"Mar 26, 2020",80
Cote d'Ivoire,CIV,"Mar 27, 2020",96
Cote d'Ivoire,CIV,"Mar 28, 2020",101
Cote d'Ivoire,CIV,"Mar 29, 2020",140
Cote d'Ivoire,CIV,"Mar 30, 2020",165
Cote d'Ivoire,CIV,"Mar 31, 2020",168
Cote d'Ivoire,CIV,"Apr 1, 2020",168
Cote d'Ivoire,CIV,"Apr 2, 2020",190
Cote d'Ivoire,CIV,"Apr 3, 2020",194
Cote d'Ivoire,CIV,"Apr 4, 2020",218
Cote d'Ivoire,CIV,"Apr 5, 2020",245
Cote d'Ivoire,CIV,"Apr 6, 2020",261
Cote d'Ivoire,CIV,"Apr 7, 2020",323
Cote d'Ivoire,CIV,"Apr 8, 2020",349
Cote d'Ivoire,CIV,"Apr 9, 2020",384
Cote d'Ivoire,CIV,"Apr 10, 2020",444
Cote d'Ivoire,CIV,"Apr 11, 2020",480
Cote d'Ivoire,CIV,"Apr 12, 2020",533
Cote d'Ivoire,CIV,"Apr 13, 2020",574
Cote d'Ivoire,CIV,"Apr 14, 2020",626
Cote d'Ivoire,CIV,"Apr 15, 2020",626
Cote d'Ivoire,CIV,"Apr 16, 2020",654
Cote d'Ivoire,CIV,"Apr 17, 2020",688
Cote d'Ivoire,CIV,"Apr 18, 2020",742
Cote d'Ivoire,CIV,"Apr 19, 2020",801
Cote d'Ivoire,CIV,"Apr 20, 2020",847
Cote d'Ivoire,CIV,"Apr 21, 2020",879
Cote d'Ivoire,CIV,"Apr 22, 2020",916
Cote d'Ivoire,CIV,"Apr 23, 2020",952
Cote d'Ivoire,CIV,"Apr 24, 2020",1004
Cote d'Ivoire,CIV,"Apr 25, 2020",1077
Cote d'Ivoire,CIV,"Apr 26, 2020",1111
Cote d'Ivoire,CIV,"Apr 27, 2020",1150
Cote d'Ivoire,CIV,"Apr 28, 2020",1164
Cote d'Ivoire,CIV,"Apr 29, 2020",1183
Cote d'Ivoire,CIV,"Apr 30, 2020",1238
Cote d'Ivoire,CIV,"May 1, 2020",1275
Cote d'Ivoire,CIV,"May 2, 2020",1333
Cote d'Ivoire,CIV,"May 3, 2020",1362
Cote d'Ivoire,CIV,"May 4, 2020",1398
Cote d'Ivoire,CIV,"May 5, 2020",1432
Cote d'Ivoire,CIV,"May 6, 2020",1464
Cote d'Ivoire,CIV,"May 7, 2020",1516
Cote d'Ivoire,CIV,"May 8, 2020",1571
Cote d'Ivoire,CIV,"May 9, 2020",1602
Cote d'Ivoire,CIV,"May 10, 2020",1667
Cote d'Ivoire,CIV,"May 11, 2020",1700
Cote d'Ivoire,CIV,"May 12, 2020",1730
Cote d'Ivoire,CIV,"May 13, 2020",1857
Cote d'Ivoire,CIV,"May 14, 2020",1912
Cote d'Ivoire,CIV,"May 15, 2020",1971
Cote d'Ivoire,CIV,"May 16, 2020",2017
Cote d'Ivoire,CIV,"May 17, 2020",2061
Cote d'Ivoire,CIV,"May 18, 2020",2109
Cote d'Ivoire,CIV,"May 19, 2020",2119
Cote d'Ivoire,CIV,"May 20, 2020",2153
Cote d'Ivoire,CIV,"May 21, 2020",2231
Cote d'Ivoire,CIV,"May 22, 2020",2231
Cote d'Ivoire,CIV,"May 23, 2020",2301
Cote d'Ivoire,CIV,"May 24, 2020",2366
Cote d'Ivoire,CIV,"May 25, 2020",2376
Cote d'Ivoire,CIV,"May 26, 2020",2423
Cote d'Ivoire,CIV,"May 27, 2020",2477
Cote d'Ivoire,CIV,"May 28, 2020",2556
Cote d'Ivoire,CIV,"May 29, 2020",2641
Cote d'Ivoire,CIV,"May 30, 2020",2750
Cote d'Ivoire,CIV,"May 31, 2020",2799
Cote d'Ivoire,CIV,"Jun 1, 2020",2833
Cote d'Ivoire,CIV,"Jun 2, 2020",2951
Cote d'Ivoire,CIV,"Jun 3, 2020",3024
Cote d'Ivoire,CIV,"Jun 4, 2020",3024
Cote d'Ivoire,CIV,"Jun 5, 2020",3262
Cote d'Ivoire,CIV,"Jun 6, 2020",3431
Cote d'Ivoire,CIV,"Jun 7, 2020",3557
Cote d'Ivoire,CIV,"Jun 8, 2020",3739
Cote d'Ivoire,CIV,"Jun 9, 2020",3881
Cote d'Ivoire,CIV,"Jun 10, 2020",3995
Cote d'Ivoire,CIV,"Jun 11, 2020",4181
Cote d'Ivoire,CIV,"Jun 12, 2020",4404
Cote d'Ivoire,CIV,"Jun 13, 2020",4684
Cote d'Ivoire,CIV,"Jun 14, 2020",4848
Cote d'Ivoire,CIV,"Jun 15, 2020",5084
Cote d'Ivoire,CIV,"Jun 16, 2020",5439
Cote d'Ivoire,CIV,"Jun 17, 2020",5679
Cote d'Ivoire,CIV,"Jun 18, 2020",6063
Cote d'Ivoire,CIV,"Jun 19, 2020",6063
Cote d'Ivoire,CIV,"Jun 20, 2020",6444
Cote d'Ivoire,CIV,"Jun 21, 2020",6874
Cote d'Ivoire,CIV,"Jun 22, 2020",7492
Cote d'Ivoire,CIV,"Jun 23, 2020",7492
Cote d'Ivoire,CIV,"Jun 24, 2020",7904
Cote d'Ivoire,CIV,"Jun 25, 2020",7904
Cote d'Ivoire,CIV,"Jun 26, 2020",8164
Cote d'Ivoire,CIV,"Jun 27, 2020",8334
Cote d'Ivoire,CIV,"Jun 28, 2020",8739
Cote d'Ivoire,CIV,"Jun 29, 2020",8944
Cote d'Ivoire,CIV,"Jun 30, 2020",9214
Cote d'Ivoire,CIV,"Jul 1, 2020",9499
Cote d'Ivoire,CIV,"Jul 2, 2020",9702
Cote d'Ivoire,CIV,"Jul 3, 2020",9992
Croatia,HRV,"Dec 31, 2019",0
Croatia,HRV,"Jan 1, 2020",0
Croatia,HRV,"Jan 2, 2020",0
Croatia,HRV,"Jan 3, 2020",0
Croatia,HRV,"Jan 4, 2020",0
Croatia,HRV,"Jan 5, 2020",0
Croatia,HRV,"Jan 6, 2020",0
Croatia,HRV,"Jan 7, 2020",0
Croatia,HRV,"Jan 8, 2020",0
Croatia,HRV,"Jan 9, 2020",0
Croatia,HRV,"Jan 10, 2020",0
Croatia,HRV,"Jan 11, 2020",0
Croatia,HRV,"Jan 12, 2020",0
Croatia,HRV,"Jan 13, 2020",0
Croatia,HRV,"Jan 14, 2020",0
Croatia,HRV,"Jan 15, 2020",0
Croatia,HRV,"Jan 16, 2020",0
Croatia,HRV,"Jan 17, 2020",0
Croatia,HRV,"Jan 18, 2020",0
Croatia,HRV,"Jan 19, 2020",0
Croatia,HRV,"Jan 20, 2020",0
Croatia,HRV,"Jan 21, 2020",0
Croatia,HRV,"Jan 22, 2020",0
Croatia,HRV,"Jan 23, 2020",0
Croatia,HRV,"Jan 24, 2020",0
Croatia,HRV,"Jan 25, 2020",0
Croatia,HRV,"Jan 26, 2020",0
Croatia,HRV,"Jan 27, 2020",0
Croatia,HRV,"Jan 28, 2020",0
Croatia,HRV,"Jan 29, 2020",0
Croatia,HRV,"Jan 30, 2020",0
Croatia,HRV,"Jan 31, 2020",0
Croatia,HRV,"Feb 1, 2020",0
Croatia,HRV,"Feb 2, 2020",0
Croatia,HRV,"Feb 3, 2020",0
Croatia,HRV,"Feb 4, 2020",0
Croatia,HRV,"Feb 5, 2020",0
Croatia,HRV,"Feb 6, 2020",0
Croatia,HRV,"Feb 7, 2020",0
Croatia,HRV,"Feb 8, 2020",0
Croatia,HRV,"Feb 9, 2020",0
Croatia,HRV,"Feb 10, 2020",0
Croatia,HRV,"Feb 11, 2020",0
Croatia,HRV,"Feb 12, 2020",0
Croatia,HRV,"Feb 13, 2020",0
Croatia,HRV,"Feb 14, 2020",0
Croatia,HRV,"Feb 15, 2020",0
Croatia,HRV,"Feb 16, 2020",0
Croatia,HRV,"Feb 17, 2020",0
Croatia,HRV,"Feb 18, 2020",0
Croatia,HRV,"Feb 19, 2020",0
Croatia,HRV,"Feb 20, 2020",0
Croatia,HRV,"Feb 21, 2020",0
Croatia,HRV,"Feb 22, 2020",0
Croatia,HRV,"Feb 23, 2020",0
Croatia,HRV,"Feb 24, 2020",0
Croatia,HRV,"Feb 25, 2020",0
Croatia,HRV,"Feb 26, 2020",1
Croatia,HRV,"Feb 27, 2020",2
Croatia,HRV,"Feb 28, 2020",3
Croatia,HRV,"Feb 29, 2020",5
Croatia,HRV,"Mar 1, 2020",5
Croatia,HRV,"Mar 2, 2020",7
Croatia,HRV,"Mar 3, 2020",8
Croatia,HRV,"Mar 4, 2020",9
Croatia,HRV,"Mar 6, 2020",10
Croatia,HRV,"Mar 7, 2020",11
Croatia,HRV,"Mar 8, 2020",12
Croatia,HRV,"Mar 11, 2020",13
Croatia,HRV,"Mar 12, 2020",16
Croatia,HRV,"Mar 13, 2020",25
Croatia,HRV,"Mar 14, 2020",31
Croatia,HRV,"Mar 15, 2020",37
Croatia,HRV,"Mar 16, 2020",48
Croatia,HRV,"Mar 17, 2020",56
Croatia,HRV,"Mar 18, 2020",69
Croatia,HRV,"Mar 19, 2020",81
Croatia,HRV,"Mar 20, 2020",104
Croatia,HRV,"Mar 21, 2020",126
Croatia,HRV,"Mar 22, 2020",206
Croatia,HRV,"Mar 23, 2020",235
Croatia,HRV,"Mar 24, 2020",306
Croatia,HRV,"Mar 25, 2020",382
Croatia,HRV,"Mar 26, 2020",418
Croatia,HRV,"Mar 27, 2020",495
Croatia,HRV,"Mar 28, 2020",586
Croatia,HRV,"Mar 29, 2020",657
Croatia,HRV,"Mar 30, 2020",713
Croatia,HRV,"Mar 31, 2020",790
Croatia,HRV,"Apr 1, 2020",867
Croatia,HRV,"Apr 2, 2020",963
Croatia,HRV,"Apr 3, 2020",1011
Croatia,HRV,"Apr 4, 2020",1079
Croatia,HRV,"Apr 5, 2020",1126
Croatia,HRV,"Apr 6, 2020",1182
Croatia,HRV,"Apr 7, 2020",1222
Croatia,HRV,"Apr 8, 2020",1282
Croatia,HRV,"Apr 9, 2020",1343
Croatia,HRV,"Apr 10, 2020",1407
Croatia,HRV,"Apr 11, 2020",1495
Croatia,HRV,"Apr 12, 2020",1534
Croatia,HRV,"Apr 13, 2020",1600
Croatia,HRV,"Apr 14, 2020",1650
Croatia,HRV,"Apr 15, 2020",1704
Croatia,HRV,"Apr 16, 2020",1741
Croatia,HRV,"Apr 17, 2020",1791
Croatia,HRV,"Apr 18, 2020",1814
Croatia,HRV,"Apr 19, 2020",1832
Croatia,HRV,"Apr 20, 2020",1871
Croatia,HRV,"Apr 21, 2020",1881
Croatia,HRV,"Apr 22, 2020",1908
Croatia,HRV,"Apr 23, 2020",1950
Croatia,HRV,"Apr 24, 2020",1981
Croatia,HRV,"Apr 25, 2020",2009
Croatia,HRV,"Apr 26, 2020",2016
Croatia,HRV,"Apr 27, 2020",2030
Croatia,HRV,"Apr 28, 2020",2039
Croatia,HRV,"Apr 29, 2020",2047
Croatia,HRV,"Apr 30, 2020",2062
Croatia,HRV,"May 1, 2020",2076
Croatia,HRV,"May 2, 2020",2085
Croatia,HRV,"May 3, 2020",2088
Croatia,HRV,"May 4, 2020",2096
Croatia,HRV,"May 5, 2020",2101
Croatia,HRV,"May 6, 2020",2112
Croatia,HRV,"May 7, 2020",2119
Croatia,HRV,"May 8, 2020",2125
Croatia,HRV,"May 9, 2020",2161
Croatia,HRV,"May 10, 2020",2176
Croatia,HRV,"May 11, 2020",2187
Croatia,HRV,"May 12, 2020",2196
Croatia,HRV,"May 13, 2020",2207
Croatia,HRV,"May 14, 2020",2213
Croatia,HRV,"May 15, 2020",2221
Croatia,HRV,"May 16, 2020",2222
Croatia,HRV,"May 17, 2020",2224
Croatia,HRV,"May 18, 2020",2226
Croatia,HRV,"May 19, 2020",2228
Croatia,HRV,"May 20, 2020",2232
Croatia,HRV,"May 21, 2020",2234
Croatia,HRV,"May 22, 2020",2237
Croatia,HRV,"May 23, 2020",2243
Croatia,HRV,"May 24, 2020",2243
Croatia,HRV,"May 25, 2020",2244
Croatia,HRV,"May 26, 2020",2244
Croatia,HRV,"May 27, 2020",2244
Croatia,HRV,"May 28, 2020",2244
Croatia,HRV,"May 29, 2020",2245
Croatia,HRV,"May 30, 2020",2245
Croatia,HRV,"May 31, 2020",2246
Croatia,HRV,"Jun 1, 2020",2246
Croatia,HRV,"Jun 2, 2020",2246
Croatia,HRV,"Jun 3, 2020",2246
Croatia,HRV,"Jun 4, 2020",2246
Croatia,HRV,"Jun 5, 2020",2247
Croatia,HRV,"Jun 6, 2020",2247
Croatia,HRV,"Jun 7, 2020",2247
Croatia,HRV,"Jun 8, 2020",2247
Croatia,HRV,"Jun 9, 2020",2247
Croatia,HRV,"Jun 10, 2020",2247
Croatia,HRV,"Jun 11, 2020",2249
Croatia,HRV,"Jun 12, 2020",2249
Croatia,HRV,"Jun 13, 2020",2249
Croatia,HRV,"Jun 14, 2020",2251
Croatia,HRV,"Jun 15, 2020",2252
Croatia,HRV,"Jun 16, 2020",2254
Croatia,HRV,"Jun 17, 2020",2255
Croatia,HRV,"Jun 18, 2020",2258
Croatia,HRV,"Jun 19, 2020",2269
Croatia,HRV,"Jun 20, 2020",2280
Croatia,HRV,"Jun 21, 2020",2299
Croatia,HRV,"Jun 22, 2020",2317
Croatia,HRV,"Jun 23, 2020",2336
Croatia,HRV,"Jun 24, 2020",2366
Croatia,HRV,"Jun 25, 2020",2388
Croatia,HRV,"Jun 26, 2020",2483
Croatia,HRV,"Jun 27, 2020",2539
Croatia,HRV,"Jun 28, 2020",2624
Croatia,HRV,"Jun 29, 2020",2691
Croatia,HRV,"Jun 30, 2020",2725
Croatia,HRV,"Jul 1, 2020",2777
Croatia,HRV,"Jul 2, 2020",2831
Croatia,HRV,"Jul 3, 2020",2912
Cuba,CUB,"Mar 12, 2020",3
Cuba,CUB,"Mar 14, 2020",4
Cuba,CUB,"Mar 15, 2020",4
Cuba,CUB,"Mar 18, 2020",7
Cuba,CUB,"Mar 19, 2020",11
Cuba,CUB,"Mar 20, 2020",16
Cuba,CUB,"Mar 21, 2020",21
Cuba,CUB,"Mar 22, 2020",25
Cuba,CUB,"Mar 23, 2020",35
Cuba,CUB,"Mar 24, 2020",40
Cuba,CUB,"Mar 25, 2020",48
Cuba,CUB,"Mar 26, 2020",57
Cuba,CUB,"Mar 27, 2020",67
Cuba,CUB,"Mar 28, 2020",80
Cuba,CUB,"Mar 29, 2020",119
Cuba,CUB,"Mar 30, 2020",139
Cuba,CUB,"Mar 31, 2020",170
Cuba,CUB,"Apr 1, 2020",186
Cuba,CUB,"Apr 2, 2020",212
Cuba,CUB,"Apr 3, 2020",233
Cuba,CUB,"Apr 4, 2020",269
Cuba,CUB,"Apr 5, 2020",288
Cuba,CUB,"Apr 6, 2020",320
Cuba,CUB,"Apr 7, 2020",350
Cuba,CUB,"Apr 8, 2020",396
Cuba,CUB,"Apr 9, 2020",457
Cuba,CUB,"Apr 10, 2020",515
Cuba,CUB,"Apr 11, 2020",564
Cuba,CUB,"Apr 12, 2020",620
Cuba,CUB,"Apr 13, 2020",669
Cuba,CUB,"Apr 14, 2020",726
Cuba,CUB,"Apr 15, 2020",766
Cuba,CUB,"Apr 16, 2020",814
Cuba,CUB,"Apr 17, 2020",862
Cuba,CUB,"Apr 18, 2020",923
Cuba,CUB,"Apr 19, 2020",986
Cuba,CUB,"Apr 20, 2020",1035
Cuba,CUB,"Apr 21, 2020",1087
Cuba,CUB,"Apr 22, 2020",1137
Cuba,CUB,"Apr 23, 2020",1189
Cuba,CUB,"Apr 24, 2020",1235
Cuba,CUB,"Apr 25, 2020",1285
Cuba,CUB,"Apr 26, 2020",1337
Cuba,CUB,"Apr 27, 2020",1369
Cuba,CUB,"Apr 28, 2020",1389
Cuba,CUB,"Apr 29, 2020",1437
Cuba,CUB,"Apr 30, 2020",1467
Cuba,CUB,"May 1, 2020",1501
Cuba,CUB,"May 2, 2020",1537
Cuba,CUB,"May 3, 2020",1611
Cuba,CUB,"May 4, 2020",1649
Cuba,CUB,"May 5, 2020",1668
Cuba,CUB,"May 6, 2020",1685
Cuba,CUB,"May 7, 2020",1703
Cuba,CUB,"May 8, 2020",1729
Cuba,CUB,"May 9, 2020",1741
Cuba,CUB,"May 10, 2020",1754
Cuba,CUB,"May 11, 2020",1766
Cuba,CUB,"May 12, 2020",1783
Cuba,CUB,"May 13, 2020",1804
Cuba,CUB,"May 14, 2020",1810
Cuba,CUB,"May 15, 2020",1830
Cuba,CUB,"May 16, 2020",1840
Cuba,CUB,"May 17, 2020",1862
Cuba,CUB,"May 18, 2020",1872
Cuba,CUB,"May 19, 2020",1881
Cuba,CUB,"May 20, 2020",1887
Cuba,CUB,"May 21, 2020",1900
Cuba,CUB,"May 22, 2020",1908
Cuba,CUB,"May 23, 2020",1916
Cuba,CUB,"May 24, 2020",1931
Cuba,CUB,"May 25, 2020",1941
Cuba,CUB,"May 26, 2020",1947
Cuba,CUB,"May 27, 2020",1963
Cuba,CUB,"May 28, 2020",1974
Cuba,CUB,"May 29, 2020",1983
Cuba,CUB,"May 30, 2020",2005
Cuba,CUB,"May 31, 2020",2025
Cuba,CUB,"Jun 1, 2020",2045
Cuba,CUB,"Jun 2, 2020",2083
Cuba,CUB,"Jun 3, 2020",2092
Cuba,CUB,"Jun 4, 2020",2107
Cuba,CUB,"Jun 5, 2020",2119
Cuba,CUB,"Jun 6, 2020",2133
Cuba,CUB,"Jun 7, 2020",2173
Cuba,CUB,"Jun 8, 2020",2191
Cuba,CUB,"Jun 9, 2020",2200
Cuba,CUB,"Jun 10, 2020",2205
Cuba,CUB,"Jun 11, 2020",2211
Cuba,CUB,"Jun 12, 2020",2219
Cuba,CUB,"Jun 13, 2020",2233
Cuba,CUB,"Jun 14, 2020",2238
Cuba,CUB,"Jun 15, 2020",2248
Cuba,CUB,"Jun 16, 2020",2262
Cuba,CUB,"Jun 17, 2020",2273
Cuba,CUB,"Jun 18, 2020",2280
Cuba,CUB,"Jun 19, 2020",2295
Cuba,CUB,"Jun 20, 2020",2305
Cuba,CUB,"Jun 21, 2020",2309
Cuba,CUB,"Jun 22, 2020",2312
Cuba,CUB,"Jun 23, 2020",2315
Cuba,CUB,"Jun 24, 2020",2318
Cuba,CUB,"Jun 25, 2020",2319
Cuba,CUB,"Jun 26, 2020",2321
Cuba,CUB,"Jun 27, 2020",2325
Cuba,CUB,"Jun 28, 2020",2330
